home_zid,work_zid,customers_cnt
15,57,18
15,58,6
15,59,6
15,60,31
15,61,186
15,62,28
15,63,85
15,64,22
15,65,10
15,66,686
15,67,213
15,68,20
15,69,323
15,70,65
15,71,95
15,72,14
15,73,3
15,74,90
15,75,50
15,76,240
15,77,5
15,78,12
15,79,4
15,80,285
15,81,6
15,82,17
15,83,60
15,84,29
15,85,350
15,86,221
15,87,19
15,88,234
15,89,66
15,90,22
15,91,8
15,92,45
15,93,8
15,94,69
15,95,74
15,96,14
15,97,13
15,98,13
15,99,117
15,100,8
15,101,4
15,102,0
15,103,43
15,104,0
15,105,56
15,106,82
15,107,13
15,108,19
15,109,33
15,112,21
15,113,10
15,114,32
15,115,1
15,116,19
15,117,10
15,118,11
15,119,4
15,120,6
15,121,1
15,122,2
15,123,1
15,125,3
15,187,1
15,197,2
15,198,6
15,213,3
15,216,2
15,219,0
15,227,3
15,228,0
15,238,35
15,246,3
15,247,3
15,249,78
15,250,3
15,264,2
15,271,7
15,272,10
15,276,1
16,-2,3487
16,-1,63138
16,1,1
16,3,301
16,4,1
16,5,276
16,6,3
16,7,5
16,8,8
16,9,25
16,10,391
16,11,30
16,12,9
16,13,316
16,14,27
16,15,305
16,16,11041
16,17,247
16,18,38
16,19,19
16,20,226
16,21,160
16,22,31
16,23,769
16,24,720
16,25,256
16,26,71
16,27,55
16,28,121
16,29,100
16,30,925
16,31,308
16,32,205
16,33,45
16,34,25
16,35,23
16,36,66
16,37,314
16,38,54
16,39,606
16,40,49
16,41,96
16,42,618
16,43,76
16,44,1047
16,45,17
16,46,29
16,47,80
16,48,180
16,49,129
16,50,490
16,51,12
16,52,22
16,53,317
16,54,26
16,55,158
16,56,155
16,57,48
16,58,11
16,59,21
16,60,79
16,61,184
16,62,42
16,63,162
16,64,35
16,65,22
16,66,945
16,67,295
16,68,40
16,69,516
16,70,108
16,71,188
16,72,46
16,73,16
16,74,160
16,75,73
16,76,346
16,77,13
16,78,38
16,79,11
16,80,489
16,81,21
16,82,16
16,83,83
16,84,44
16,85,617
16,86,356
16,87,16
16,88,430
16,89,64
16,90,21
16,91,24
16,92,102
16,93,28
16,94,91
16,95,136
16,96,25
16,97,15
16,98,36
16,99,190
16,100,19
16,101,16
16,102,12
16,103,97
16,104,13
16,105,89
16,106,107
16,107,23
16,108,49
16,109,75
16,110,5
16,111,7
16,112,55
16,113,13
16,114,38
16,115,26
16,116,24
16,117,23
16,118,0
16,119,24
16,120,0
16,121,3
16,122,11
16,123,7
16,124,0
16,187,3
16,197,1
16,198,0
16,213,3
16,219,8
16,227,10
16,228,7
16,232,3
16,235,18
16,238,37
16,246,1
16,247,6
16,248,3
16,249,86
16,250,11
16,271,0
16,272,24
16,276,3
17,-2,3808
17,-1,62505
17,1,3
17,2,5
17,3,800
17,4,1
17,5,171
17,6,7
17,7,21
17,8,5
17,9,41
17,10,1951
17,11,46
17,12,9
17,13,65
17,14,12
17,15,335
17,16,195
17,17,11989
17,18,118
17,19,57
17,20,79
17,21,54
17,22,29
17,23,114
17,24,258
17,25,2387
17,26,158
17,27,30
17,28,62
17,29,784
17,30,149
17,31,445
17,32,112
17,33,28
17,34,155
17,35,19
17,36,136
17,37,97
17,38,56
17,39,997
17,40,47
17,41,85
17,42,377
17,43,73
17,44,1141
17,45,21
17,46,13
17,47,96
17,48,78
17,49,145
17,50,649
17,51,5
17,52,20
17,53,283
17,54,21
17,55,136
17,56,128
17,57,49
17,58,15
17,59,45
17,60,83
17,61,234
17,62,29
17,63,148
17,64,55
17,65,22
17,66,921
17,67,275
17,68,60
17,69,414
17,70,141
17,71,201
17,72,32
17,73,32
17,74,150
17,75,98
17,76,303
17,77,20
17,78,33
17,79,9
17,80,415
17,81,9
17,82,28
17,83,126
17,84,62
17,85,570
17,86,348
17,87,15
17,88,381
17,89,90
17,90,23
17,91,13
17,92,121
17,93,38
17,94,115
17,95,120
17,96,10
17,97,28
17,98,26
17,99,175
17,100,21
17,101,27
17,102,14
17,103,133
17,104,15
17,105,95
17,106,136
17,107,43
17,108,30
17,109,59
17,110,14
17,111,9
17,112,40
17,113,23
17,114,51
17,115,4
17,116,51
17,117,15
17,118,17
17,119,10
17,120,7
17,121,8
17,122,6
17,123,5
17,124,1
17,125,5
17,187,3
17,197,6
17,198,6
17,213,20
17,216,2
17,219,7
17,227,6
17,228,6
17,232,5
17,235,4
17,238,127
17,246,9
17,247,8
17,248,8
17,249,194
17,250,9
17,264,5
17,271,6
17,272,94
17,276,13
18,-2,1521
18,-1,46475
18,1,1
18,2,10
18,3,170
18,4,0
18,5,108
18,6,1
18,7,115
18,9,64
18,10,175
18,11,929
18,12,1
18,13,36
18,14,6
18,15,96
18,16,54
18,17,382
18,18,6831
18,19,87
18,20,14
18,21,29
18,22,12
18,23,65
18,24,123
18,25,1223
18,26,570
18,27,31
18,28,31
18,29,95
18,30,76
18,31,430
18,32,39
18,33,16
18,34,212
18,35,29
18,36,219
18,37,49
18,38,117
18,39,496
18,40,19
18,41,185
18,42,243
18,43,25
18,44,745
18,45,2
18,46,6
18,47,135
18,48,54
18,49,169
18,50,483
18,51,31
18,52,7
18,53,152
18,54,9
18,55,83
18,56,169
18,57,35
18,58,18
18,59,23
18,60,46
18,61,161
18,62,58
18,63,109
18,64,33
18,65,16
18,66,618
18,67,249
18,68,66
18,69,376
18,70,103
18,71,159
18,72,30
18,73,11
18,74,120
18,75,73
18,76,253
18,77,12
18,78,28
18,79,6
18,80,352
18,81,13
18,82,15
18,83,92
18,84,31
18,85,460
18,86,246
18,87,11
18,88,270
18,89,80
18,90,19
18,91,11
18,92,101
18,93,27
18,94,92
18,95,82
18,96,14
18,97,12
18,98,22
18,99,158
18,100,14
18,101,18
18,102,9
18,103,81
18,104,8
18,105,49
18,106,77
18,107,16
18,108,33
18,109,46
18,110,8
18,111,4
18,112,38
18,113,11
18,114,45
18,115,11
18,116,28
18,117,11
18,118,29
18,119,17
18,120,3
18,121,9
18,122,1
18,123,0
18,125,8
18,187,3
18,197,7
18,198,30
18,213,149
18,216,5
18,219,3
18,227,49
18,228,24
18,232,15
18,235,15
18,238,274
18,246,26
18,247,10
18,249,2040
18,250,36
18,264,3
18,271,13
18,272,120
18,276,2
19,-2,1258
19,-1,46373
19,1,1
19,2,9
19,3,86
19,4,0
19,5,100
19,6,0
19,7,39
19,8,4
19,9,99
19,10,68
19,11,37
19,12,3
19,13,3
19,14,1
19,15,48
19,16,33
19,17,145
19,18,59
19,19,6336
19,20,32
19,21,24
19,22,11
19,23,76
19,24,101
19,25,287
19,26,568
19,27,18
19,28,64
19,29,34
19,30,96
19,31,276
19,32,85
19,33,27
19,34,172
19,35,54
19,36,784
19,37,49
19,38,978
19,39,387
19,40,8
19,41,1078
19,42,245
19,43,40
19,44,790
19,45,2
19,46,5
19,47,270
19,48,40
19,49,562
19,50,603
19,51,44
19,52,21
19,53,218
19,54,11
19,55,103
19,56,438
19,57,105
19,58,8
19,59,64
19,60,52
19,61,172
19,62,83
19,63,132
19,64,78
19,65,22
19,66,888
19,67,435
19,68,90
19,69,535
19,70,119
19,71,309
19,72,42
19,73,6
19,74,140
19,75,91
19,76,291
19,77,41
19,78,51
19,79,3
19,80,535
19,81,8
19,82,13
19,83,136
19,84,60
19,85,636
19,86,355
19,87,12
19,88,385
19,89,90
19,90,26
19,91,34
19,92,126
19,93,25
19,94,116
19,95,126
19,96,6
19,97,28
19,98,25
19,99,195
19,100,20
19,101,32
19,102,5
19,103,118
19,104,37
19,105,92
19,106,134
19,107,27
19,108,37
19,109,70
19,110,2
19,111,3
19,112,32
19,113,11
19,114,42
19,115,3
19,116,39
19,117,15
19,118,16
19,119,22
19,120,2
19,121,10
19,122,7
19,123,2
19,125,4
19,187,4
19,197,0
19,198,16
19,213,10
19,216,20
19,219,44
19,227,13
19,228,41
19,232,1
19,235,30
19,238,720
19,242,2
19,246,23
19,247,33
19,248,12
19,249,481
19,250,27
19,264,7
19,271,8
19,272,727
19,276,10
20,-2,2094
20,-1,51710
20,1,5
20,2,9
20,3,97
20,4,17
20,5,235
20,6,2
20,7,8
20,8,6
20,9,8
20,10,88
20,11,9
20,12,17
20,13,446
20,14,97
20,15,61
20,16,289
20,17,97
20,18,13
20,19,14
20,20,7357
20,21,1661
20,22,48
20,23,1934
20,24,277
20,25,88
20,26,32
20,27,230
20,28,209
20,29,45
20,30,464
20,31,74
20,32,203
20,33,46
20,34,20
20,35,13
20,36,38
20,37,194
20,38,9
20,39,278
20,40,50
20,41,43
20,42,546
20,43,91
20,44,683
20,45,8
20,46,14
20,47,54
20,48,86
20,49,97
20,50,284
20,51,11
20,52,21
20,53,238
20,54,15
20,55,129
20,56,82
20,57,23
20,58,12
20,59,24
20,60,54
20,61,131
20,62,11
20,63,178
20,64,21
20,65,27
20,66,628
20,67,224
20,68,31
20,69,322
20,70,93
20,71,125
20,72,20
20,73,17
20,74,146
20,75,39
20,76,190
20,77,10
20,78,16
20,79,33
20,80,373
20,81,8
20,82,30
20,83,62
20,84,44
20,85,399
20,86,215
20,87,25
20,88,275
20,89,69
20,90,5
20,91,16
20,92,70
20,93,22
20,94,65
20,95,130
20,96,16
20,97,13
20,98,18
20,99,158
20,100,12
20,101,15
20,102,15
20,103,91
20,104,13
20,105,75
20,106,102
20,107,37
20,108,45
20,109,44
20,110,0
20,111,6
20,112,26
20,113,8
20,114,32
20,115,10
20,116,26
20,117,11
20,118,11
20,119,26
20,120,4
20,121,15
20,122,4
20,123,2
20,124,1
20,125,3
20,187,0
20,197,6
20,198,2
20,213,4
20,216,4
20,219,3
20,228,8
20,235,10
20,238,53
20,247,3
20,248,0
20,249,42
20,250,1
20,264,0
20,271,6
20,272,37
20,276,3
21,-2,3903
21,-1,65908
21,1,8
21,2,11
21,3,175
21,4,8
21,5,299
21,6,1
21,7,12
21,8,4
21,9,26
21,10,141
21,11,8
21,12,30
21,13,504
21,14,295
21,15,97
21,16,352
21,17,191
21,18,28
21,19,21
21,20,2489
21,21,9340
21,22,69
21,23,1648
21,24,427
21,25,160
21,26,61
21,27,456
21,28,234
21,29,78
21,30,714
21,31,175
21,32,287
21,33,84
21,34,51
21,35,13
21,36,103
21,37,349
21,38,30
21,39,426
21,40,76
21,41,114
21,42,912
21,43,143
21,44,1264
21,45,30
21,46,34
21,47,95
21,48,169
21,49,107
21,50,551
21,51,4
21,52,43
21,53,458
21,54,42
21,55,232
21,56,172
21,57,28
21,58,42
21,59,40
21,60,109
21,61,206
21,62,26
21,63,246
21,64,25
21,65,48
21,66,1122
21,67,377
21,68,71
21,69,608
21,70,173
21,71,220
21,72,43
21,73,20
21,74,220
21,75,89
21,76,426
21,77,20
21,78,41
21,79,12
21,80,593
21,81,15
21,82,26
21,83,124
21,84,45
21,85,708
21,86,396
21,87,44
21,88,506
21,89,113
21,90,7
21,91,39
21,92,158
21,93,43
21,94,146
21,95,167
21,96,33
21,97,50
21,98,52
21,99,216
21,100,10
21,101,37
21,102,18
21,103,110
21,104,15
21,105,135
21,106,148
21,107,38
21,108,55
21,109,90
21,110,9
21,111,0
21,112,42
21,113,18
21,114,52
21,115,13
21,116,42
21,117,28
21,118,25
21,119,30
21,120,20
21,121,9
21,122,19
21,123,6
21,125,5
21,197,4
21,198,5
21,213,3
21,216,0
21,219,4
21,227,3
21,228,12
21,232,0
21,235,0
21,238,89
21,246,2
21,247,3
21,248,0
21,249,78
21,250,1
21,264,5
21,271,7
21,272,45
21,276,1
22,-2,2344
22,-1,38065
22,1,11
22,2,6
22,3,88
22,4,10
22,5,416
22,6,25
22,7,12
22,8,22
22,9,8
22,10,72
22,11,13
22,12,23
22,13,46
22,14,31
22,15,58
22,16,72
22,17,115
22,18,4
22,19,11
22,20,107
22,21,133
22,22,5003
22,23,185
22,24,135
22,25,81
22,26,50
22,27,1235
22,28,1600
22,29,44
22,30,166
22,31,112
22,32,641
22,33,756
22,34,21
22,35,5
22,36,73
22,37,354
22,38,30
22,39,339
22,40,237
22,41,57
22,42,653
22,43,329
22,44,788
22,45,17
22,46,73
22,47,65
22,48,231
22,49,100
22,50,443
22,51,4
22,52,55
22,53,434
22,54,95
22,55,237
22,56,126
22,57,39
22,58,43
22,59,33
22,60,131
22,61,195
22,62,25
22,63,212
22,64,25
22,65,47
22,66,937
22,67,278
22,68,51
22,69,456
22,70,219
22,71,154
22,72,47
22,73,29
22,74,222
22,75,63
22,76,335
22,77,8
22,78,31
22,79,11
22,80,485
22,81,5
22,82,26
22,83,94
22,84,40
22,85,597
22,86,379
22,87,31
22,88,320
22,89,133
22,90,15
22,91,25
22,92,129
22,93,46
22,94,99
22,95,115
22,96,26
22,97,39
22,98,23
22,99,174
22,100,13
22,101,25
22,102,15
22,103,87
22,104,11
22,105,81
22,106,129
22,107,22
22,108,24
22,109,75
22,110,1
22,111,4
22,112,31
22,113,11
22,114,39
22,115,15
22,116,33
22,117,10
22,118,25
22,119,11
22,120,12
22,121,2
22,122,10
22,123,7
22,125,2
22,187,3
22,197,5
22,198,3
22,213,3
22,219,6
22,227,7
22,228,1
22,232,2
22,235,4
22,238,30
22,242,2
22,246,3
22,249,38
22,250,4
22,271,3
22,272,15
22,276,2
23,-2,1282
23,-1,33931
23,1,7
23,2,1
23,3,74
23,4,7
23,5,190
23,6,2
23,7,5
23,8,6
23,9,9
23,10,86
23,11,7
23,12,5
23,13,199
23,14,27
23,15,37
23,16,445
23,17,50
23,18,7
23,19,11
23,20,942
23,21,233
23,22,34
23,23,6268
23,24,174
23,25,61
23,26,24
23,27,58
23,28,130
23,29,25
23,30,627
23,31,66
23,32,382
23,33,29
23,34,23
23,35,2
23,36,35
23,37,196
23,38,7
23,39,153
23,40,46
23,41,33
23,42,330
23,43,85
23,44,558
23,45,19
23,46,7
23,47,48
23,48,72
23,49,77
23,50,243
23,51,0
23,52,19
23,53,213
23,54,29
23,55,98
23,56,68
23,57,20
23,58,15
23,59,10
23,60,58
23,61,85
23,62,7
23,63,101
23,64,13
23,65,17
23,66,508
23,67,141
23,68,27
23,69,273
23,70,95
23,71,100
23,72,18
23,73,11
23,74,118
23,75,26
23,76,178
23,77,5
23,78,24
23,79,14
23,80,243
23,81,4
23,82,33
23,83,53
23,84,20
23,85,287
23,86,156
23,87,26
23,88,204
23,89,46
23,90,2
23,91,27
23,92,70
23,93,18
23,94,65
23,95,94
23,96,13
23,97,9
23,98,12
23,99,102
23,100,12
23,101,4
23,102,16
23,103,141
23,104,8
23,105,47
23,106,45
23,107,2
23,108,19
23,109,26
23,110,3
23,111,0
23,112,34
23,113,11
23,114,22
23,115,14
23,116,11
23,117,16
23,118,12
23,119,23
23,120,2
23,121,7
23,122,7
23,123,5
23,124,1
23,125,2
23,197,4
23,213,5
23,227,0
23,238,29
23,246,1
23,247,1
23,248,4
23,249,35
23,271,4
23,272,2
23,276,0
24,-2,2472
24,-1,71477
24,1,3
24,2,8
24,3,1099
24,4,4
24,5,461
24,6,1
24,7,13
24,8,7
24,9,21
24,10,290
24,11,9
24,12,9
24,13,80
24,14,37
24,15,506
24,16,518
24,17,292
24,18,34
24,19,30
24,20,240
24,21,205
24,22,31
24,23,417
24,24,12506
24,25,236
24,26,87
24,27,92
24,28,237
24,29,124
24,30,1863
24,31,284
24,32,286
24,33,77
24,34,59
24,35,16
24,36,97
24,37,443
24,38,54
24,39,696
24,40,61
24,41,116
24,42,1950
24,43,137
24,44,1836
24,45,17
24,46,38
24,47,112
24,48,138
24,49,151
24,50,588
24,51,19
24,52,46
24,53,502
24,54,43
24,55,201
24,56,199
24,57,52
24,58,32
24,59,26
24,60,156
24,61,245
24,62,30
24,63,224
24,64,48
24,65,39
24,66,1239
24,67,380
24,68,39
24,69,656
24,70,200
24,71,236
24,72,34
24,73,31
24,74,208
24,75,107
24,76,416
24,77,26
24,78,38
24,79,27
24,80,620
24,81,9
24,82,27
24,83,134
24,84,51
24,85,760
24,86,386
24,87,38
24,88,490
24,89,127
24,90,24
24,91,34
24,92,148
24,93,61
24,94,133
24,95,199
24,96,28
24,97,48
24,98,30
24,99,464
24,100,18
24,101,36
24,102,17
24,103,166
24,104,16
24,105,106
24,106,145
24,107,24
24,108,53
24,109,101
24,110,1
24,111,5
24,112,62
24,113,14
24,114,30
24,115,40
24,116,53
24,117,17
24,118,12
24,119,49
24,120,10
24,121,15
24,122,4
24,123,4
24,125,8
24,187,6
24,198,8
24,213,10
24,216,3
24,219,7
24,227,5
24,228,12
24,232,2
24,235,4
24,238,70
24,242,3
24,246,5
24,247,0
24,249,97
24,250,7
24,264,1
24,271,3
24,272,42
24,276,13
25,-2,1906
25,-1,58947
25,1,3
25,2,2
25,3,345
25,5,117
25,6,4
25,7,57
25,8,2
25,9,89
25,10,309
25,11,86
25,12,4
25,13,65
25,14,14
25,15,171
25,16,120
25,17,1189
25,18,319
25,19,63
25,20,51
25,21,49
25,22,24
25,23,71
25,24,186
25,25,10565
25,26,1121
25,27,45
25,28,87
25,29,826
25,30,118
25,31,1473
25,32,104
25,33,46
25,34,395
25,35,16
25,36,235
25,37,45
25,38,94
25,39,863
25,40,36
25,41,169
25,42,384
25,43,24
25,44,888
25,45,11
25,46,11
25,47,132
25,48,68
25,49,230
25,50,755
25,51,3
25,52,14
25,53,266
25,54,16
25,55,132
25,56,204
25,57,76
25,58,10
25,59,41
25,60,63
25,61,242
25,62,23
25,63,118
25,64,33
25,65,16
25,66,868
25,67,372
25,68,62
25,69,444
25,70,129
25,71,227
25,72,28
25,73,13
25,74,97
25,75,102
25,76,351
25,77,32
25,78,35
25,79,9
25,80,479
25,81,6
25,82,18
25,83,129
25,84,41
25,85,572
25,86,338
25,87,25
25,88,326
25,89,88
25,90,18
25,91,15
25,92,78
25,93,42
25,94,99
25,95,123
25,96,18
25,97,38
25,98,30
25,99,189
25,100,18
25,101,43
25,102,8
25,103,95
25,104,12
25,105,99
25,106,114
25,107,28
25,108,53
25,109,55
25,110,12
25,111,5
25,112,37
25,113,16
25,114,48
25,115,13
25,116,21
25,117,5
25,118,11
25,119,13
25,120,14
25,121,9
25,122,7
25,123,3
25,124,1
25,125,12
25,187,7
25,197,17
25,198,9
25,213,81
25,216,11
25,219,17
25,227,26
25,228,26
25,232,6
25,235,21
25,238,245
25,242,0
25,246,7
25,247,4
25,248,7
25,249,401
25,250,14
25,264,3
25,271,10
25,272,94
25,276,9
26,-2,1467
26,-1,46815
26,2,1
26,3,152
26,5,102
26,7,60
26,9,117
26,10,168
26,11,59
26,12,0
26,13,11
26,14,2
26,15,94
26,16,45
26,17,275
26,18,144
26,19,298
26,20,38
26,21,33
26,22,10
26,23,68
26,24,108
26,25,982
26,26,8263
26,27,27
26,28,104
26,29,68
26,30,85
26,31,537
26,32,81
26,33,19
26,34,734
26,35,26
26,36,607
26,37,79
26,38,170
26,39,491
26,40,35
26,41,269
26,42,289
26,43,46
26,44,1053
26,45,10
26,46,12
26,47,247
26,48,70
26,49,311
26,50,916
26,51,15
26,52,10
26,53,249
26,54,17
26,55,125
26,56,268
26,57,61
26,58,17
26,59,55
26,60,79
26,61,236
26,62,37
26,63,124
26,64,78
26,65,17
26,66,1040
26,67,435
26,68,89
26,69,573
26,70,88
26,71,299
26,72,25
26,73,14
26,74,147
26,75,97
26,76,470
26,77,17
26,78,31
26,79,6
26,80,534
26,81,6
26,82,8
26,83,133
26,84,54
26,85,692
26,86,427
26,87,24
26,88,418
26,89,75
26,90,6
26,91,25
26,92,132
26,93,41
26,94,78
26,95,115
26,96,8
26,97,24
26,98,27
26,99,217
26,100,14
26,101,18
26,102,7
26,103,94
26,104,10
26,105,89
26,106,131
26,107,61
26,108,31
26,109,65
26,110,8
26,111,2
26,112,28
26,113,16
26,114,39
26,115,18
26,116,35
26,117,8
26,118,19
26,119,11
26,120,2
26,121,5
26,122,7
26,123,1
26,124,0
26,125,0
26,187,6
26,197,7
26,198,25
26,213,28
26,216,9
26,219,10
26,227,21
26,228,31
26,232,4
26,235,12
26,238,221
26,246,15
26,247,14
26,248,7
26,249,523
26,250,7
26,264,7
26,271,9
26,272,106
26,276,4
27,-2,1983
27,-1,30407
27,1,6
27,2,7
27,3,51
27,4,9
27,5,349
27,6,17
27,7,1
27,8,12
27,9,12
27,10,63
27,11,6
27,12,17
27,13,36
27,14,32
27,15,48
27,16,45
27,17,63
27,18,7
27,19,16
27,20,138
27,21,406
27,22,844
27,23,185
27,24,101
27,25,38
27,26,42
27,27,3858
27,28,845
27,29,24
27,30,96
27,31,50
27,32,389
27,33,135
27,34,26
27,35,2
27,36,62
27,37,215
27,38,22
27,39,210
27,40,95
27,41,58
27,42,450
27,43,106
27,44,507
27,45,11
27,46,26
27,47,38
27,48,108
27,49,67
27,50,272
27,51,9
27,52,33
27,53,248
27,54,35
27,55,163
27,56,57
27,57,25
27,58,5
27,59,25
27,60,54
27,61,116
27,62,14
27,63,113
27,64,26
27,65,15
27,66,695
27,67,191
27,68,13
27,69,335
27,70,80
27,71,98
27,72,28
27,73,19
27,74,109
27,75,66
27,76,222
27,77,0
27,78,15
27,79,2
27,80,353
27,81,1
27,82,13
27,83,50
27,84,35
27,85,411
27,86,219
27,87,13
27,88,213
27,89,68
27,90,6
27,91,11
27,92,82
27,93,17
27,94,56
27,95,71
27,96,15
27,97,21
27,98,26
27,99,100
27,100,14
27,101,11
27,102,7
27,103,69
27,104,6
27,105,52
27,106,69
27,107,11
27,108,23
27,109,51
27,110,1
27,111,0
27,112,29
27,113,4
27,114,15
27,115,13
27,116,23
27,117,8
27,118,7
27,119,17
27,120,11
27,121,0
27,122,8
27,123,4
27,125,1
27,187,3
27,213,3
27,216,4
27,227,5
27,228,0
27,232,1
27,238,16
27,247,1
27,249,36
27,250,0
27,264,1
27,271,3
27,272,7
27,276,3
28,-2,1893
28,-1,50652
28,1,12
28,2,9
28,3,115
28,4,3
28,5,407
28,6,20
28,7,6
28,8,10
28,9,15
28,10,59
28,11,7
28,12,36
28,13,32
28,14,26
28,15,65
28,16,91
28,17,90
28,18,4
28,19,17
28,20,302
28,21,164
28,22,869
28,23,322
28,24,176
28,25,69
28,26,43
28,27,748
28,28,8246
28,29,33
28,30,182
28,31,107
28,32,1240
28,33,616
28,34,30
28,35,4
28,36,83
28,37,304
28,38,39
28,39,290
28,40,199
28,41,54
28,42,531
28,43,804
28,44,779
28,45,22
28,46,101
28,47,63
28,48,392
28,49,89
28,50,312
28,51,3
28,52,42
28,53,399
28,54,99
28,55,233
28,56,118
28,57,30
28,58,45
28,59,21
28,60,184
28,61,139
28,62,32
28,63,205
28,64,23
28,65,56
28,66,786
28,67,263
28,68,50
28,69,481
28,70,155
28,71,157
28,72,44
28,73,44
28,74,170
28,75,91
28,76,304
28,77,11
28,78,29
28,79,14
28,80,442
28,81,5
28,82,23
28,83,115
28,84,64
28,85,546
28,86,307
28,87,37
28,88,291
28,89,99
28,90,28
28,91,34
28,92,116
28,93,43
28,94,101
28,95,105
28,96,25
28,97,23
28,98,39
28,99,192
28,100,7
28,101,26
28,102,2
28,103,119
28,104,8
28,105,80
28,106,124
28,107,32
28,108,40
28,109,92
28,110,5
28,111,9
28,112,43
28,113,13
28,114,42
28,115,8
28,116,25
28,117,17
28,118,23
28,119,22
28,120,11
28,121,8
28,122,16
28,123,5
28,125,3
28,187,0
28,213,2
28,219,3
28,227,0
28,228,13
28,235,5
28,238,43
28,246,9
28,249,35
28,250,3
28,264,1
28,271,1
28,272,15
29,-2,1209
29,-1,38485
29,1,0
29,2,0
29,3,1196
29,4,0
29,5,117
29,6,2
29,7,13
29,8,2
29,9,24
29,10,442
29,11,24
29,12,1
29,13,45
29,14,9
29,15,174
29,16,106
29,17,926
29,18,44
29,19,13
29,20,44
29,21,39
29,22,15
29,23,65
29,24,255
29,25,855
29,26,84
29,27,35
29,28,54
29,29,5081
29,30,115
29,31,373
29,32,105
29,33,25
29,34,68
29,35,12
29,36,81
29,37,73
29,38,32
29,39,1002
29,40,16
29,41,83
29,42,245
29,43,55
29,44,975
29,45,2
29,46,13
29,47,81
29,48,91
29,49,111
29,50,552
29,51,5
29,52,12
29,53,166
29,54,17
29,55,136
29,56,158
29,57,47
29,58,9
29,59,26
29,60,44
29,61,251
29,62,19
29,63,105
29,64,39
29,65,19
29,66,843
29,67,245
29,68,32
29,69,415
29,70,83
29,71,147
29,72,30
29,73,17
29,74,152
29,75,72
29,76,278
29,77,19
29,78,23
29,79,6
29,80,427
29,81,5
29,82,17
29,83,117
29,84,38
29,85,440
29,86,278
29,87,15
29,88,288
29,89,66
29,90,9
29,91,11
29,92,80
29,93,16
29,94,66
29,95,135
29,96,20
29,97,20
29,98,14
29,99,104
29,100,7
29,101,25
29,102,12
29,103,70
29,104,11
29,105,64
29,106,133
29,107,26
29,108,46
29,109,76
29,110,0
29,111,2
29,112,12
29,113,12
29,114,48
29,115,14
29,116,27
29,117,10
29,118,13
29,119,10
29,120,9
29,121,8
29,122,10
29,123,5
29,124,2
29,125,1
29,187,4
29,197,1
29,198,5
29,213,12
29,216,2
29,219,3
29,227,12
29,228,11
29,232,2
29,238,47
29,242,3
29,246,2
29,247,2
29,248,6
29,249,108
29,250,0
29,264,0
29,271,2
29,272,21
29,276,5
30,-2,1637
30,-1,42969
30,1,1
30,2,7
30,3,200
30,4,13
30,5,277
30,6,11
30,7,6
30,8,7
30,9,24
30,10,90
30,11,8
30,12,7
30,13,122
30,14,12
30,15,95
30,16,428
30,17,158
30,18,16
30,19,12
30,20,166
30,21,128
30,22,23
30,23,741
30,24,1527
30,25,119
30,26,56
30,27,59
30,28,162
30,29,30
30,30,7780
30,31,121
30,32,210
30,33,24
30,34,43
30,35,11
30,36,64
30,37,756
30,38,12
30,39,370
30,40,34
30,41,77
30,42,783
30,43,89
30,44,1132
30,45,13
30,46,22
30,47,76
30,48,133
30,49,110
30,50,433
30,51,23
30,52,6
30,53,309
30,54,15
30,55,186
30,56,125
30,57,30
30,58,15
30,59,20
30,60,92
30,61,169
30,62,24
30,63,143
30,64,25
30,65,23
30,66,953
30,67,255
30,68,40
30,69,476
30,70,188
30,71,186
30,72,46
30,73,19
30,74,141
30,75,60
30,76,318
30,77,14
30,78,22
30,79,9
30,80,449
30,81,11
30,82,21
30,83,90
30,84,44
30,85,545
30,86,307
30,87,30
30,88,364
30,89,86
30,90,7
30,91,27
30,92,101
30,93,33
30,94,95
30,95,124
30,96,24
30,97,27
30,98,11
30,99,157
30,100,12
30,101,22
30,102,14
30,103,107
30,104,8
30,105,70
30,106,77
30,107,31
30,108,38
30,109,52
30,110,7
30,111,9
30,112,29
30,113,16
30,114,54
30,115,17
30,116,31
30,117,22
30,118,4
30,119,25
30,120,3
30,121,11
30,122,3
30,123,3
30,124,0
30,125,1
30,197,1
30,213,9
30,219,8
30,227,3
30,228,4
30,232,0
30,235,8
30,238,43
30,246,4
30,247,4
30,249,49
